Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
0,1930,-0.134027778,0.234027778,1,0,0,two_yellow_triangles,0,2,2,3,1,number,images/1blueTriangle.jpg,one_red_dot,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
0,2052,0.140277778,0.227777778,1,0,0,three_green_crosses,0,3,3,6,1,number,images/1greenStar.jpg,one_red_dot,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,2048,0.370833333,0.21875,1,0,0,four_blue_stars,0,4,4,51,1,number,images/4blueTriangles.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
0,1784,0.376388889,0.195138889,1,0,0,four_blue_stars,0,5,5,35,1,number,images/3blueTriangles.jpg,three_green_crosses,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,2130,-0.163194444,0.235416667,1,0,0,two_yellow_triangles,0,6,6,29,1,number,images/2yellowDots.jpg,two_yellow_triangles,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
,,,,,,,,,,,,,,,,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,0,1,1,1,1,64:128
1,1710,0.35625,0.213194444,1,0,0,four_blue_stars,0,0,0,2,1,colour,images/1blueStar.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1856,0.357638889,0.23125,1,0,0,four_blue_stars,0,1,1,16,1,colour,images/2blueCrosses.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1909,0.332638889,0.228472222,1,0,0,four_blue_stars,0,2,2,33,1,colour,images/3blueDots.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1852,-0.390972222,0.25,1,0,0,one_red_dot,0,3,3,24,1,colour,images/2redCrosses.jpg,one_red_dot,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
0,2045,0.2125,0.238194444,1,0,0,three_green_crosses,0,4,4,56,1,colour,images/4redCrosses.jpg,one_red_dot,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1703,0.14375,0.238888889,1,0,0,three_green_crosses,0,5,5,52,1,colour,images/4greenCrosses.jpg,three_green_crosses,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1829,-0.300694444,0.251388889,1,0,0,one_red_dot,0,6,6,26,1,colour,images/2redStars.jpg,one_red_dot,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
,,,,,,,,,,,,,,,,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,0,2,2,0,1,0:64
0,1696,-0.095138889,0.235416667,1,0,0,two_yellow_triangles,0,0,0,62,1,number,images/4yellowStars.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
0,1718,0.38125,0.235416667,1,0,0,four_blue_stars,0,1,1,32,1,number,images/3blueCrosses.jpg,three_green_crosses,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,4085,-0.209027778,0.254861111,1,0,0,two_yellow_triangles,0,2,2,27,1,number,images/2redTriangles.jpg,two_yellow_triangles,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1697,0.36875,0.23125,1,0,0,four_blue_stars,0,3,3,48,1,number,images/4blueCrosses.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1661,0.117361111,0.213194444,1,0,0,three_green_crosses,0,4,4,37,1,number,images/3greenDots.jpg,three_green_crosses,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1919,-0.11875,0.239583333,1,0,0,two_yellow_triangles,0,5,5,28,1,number,images/2yellowCrosses.jpg,two_yellow_triangles,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,2074,-0.082638889,0.241666667,1,0,0,two_yellow_triangles,0,6,6,17,1,number,images/2blueDots.jpg,two_yellow_triangles,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
,,,,,,,,,,,,,,,,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,1,0,3,1,1,64:128
0,1809,0.120833333,0.2375,1,0,0,three_green_crosses,0,0,0,37,1,shape,images/3greenDots.jpg,one_red_dot,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,3001,0.367361111,0.222916667,1,0,0,four_blue_stars,0,1,1,42,1,shape,images/3redStars.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1931,0.366666667,0.247916667,1,0,0,four_blue_stars,0,2,2,38,1,shape,images/3greenStars.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1662,-0.056944444,0.220833333,1,0,0,two_yellow_triangles,0,3,3,47,1,shape,images/3yellowTriangles.jpg,two_yellow_triangles,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1701,-0.08125,0.226388889,1,0,0,two_yellow_triangles,0,4,4,15,1,shape,images/1yellowTriangle.jpg,two_yellow_triangles,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1701,-0.114583333,0.229861111,1,0,0,two_yellow_triangles,0,5,5,63,1,shape,images/4yellowTriangles.jpg,two_yellow_triangles,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,3546,0.454861111,0.218055556,1,0,0,four_blue_stars,0,6,6,10,1,shape,images/1redStar.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
,,,,,,,,,,,,,,,,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,1,1,4,2,1,128:192
0,2692,0.333333333,0.240972222,1,0,0,four_blue_stars,0,0,0,26,1,colour,images/2redStars.jpg,one_red_dot,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1844,0.149305556,0.240972222,1,0,0,three_green_crosses,0,1,1,37,1,colour,images/3greenDots.jpg,three_green_crosses,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,2052,0.371527778,0.240277778,1,0,0,four_blue_stars,0,2,2,2,1,colour,images/1blueStar.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1728,0.345833333,0.252083333,1,0,0,four_blue_stars,0,3,3,50,1,colour,images/4blueStars.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,3153,-0.035416667,0.24375,1,0,0,two_yellow_triangles,0,4,4,44,1,colour,images/3yellowCrosses.jpg,two_yellow_triangles,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,1763,0.361111111,0.247222222,1,0,0,four_blue_stars,0,5,5,33,1,colour,images/3blueDots.jpg,four_blue_stars,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
1,2309,-0.140972222,0.255555556,1,0,0,two_yellow_triangles,0,6,6,12,1,colour,images/1yellowCross.jpg,two_yellow_triangles,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,,,,,,
,,,,,,,,,,,,,,,,,001,2023-06-07_10h57.15.678,Wisconsin Card Sorting Task,2022.1.2,Win32,59.44949765,1,2,5,0,1,0:64
