Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,2415,-0.112222222,0.306666667,1,0,0,two_yellow_triangles,0,4,4,23,1,number,images/2greenTriangles.jpg,two_yellow_triangles,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,2766,0.086666667,0.197777778,1,0,0,three_green_crosses,0,5,5,42,1,number,images/3redStars.jpg,three_green_crosses,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,3666,0.14,0.206666667,1,0,0,three_green_crosses,0,6,6,47,1,number,images/3yellowTriangles.jpg,three_green_crosses,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
,,,,,,,,,,,,,,,,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,1,1,4,1,1,64:128
0,2395,-0.352222222,0.194444444,1,0,0,one_red_dot,0,0,0,14,1,shape,images/1yellowStar.jpg,four_blue_stars,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,6099,-0.06,0.207777778,1,0,0,two_yellow_triangles,0,1,1,31,1,shape,images/2yellowTriangles.jpg,two_yellow_triangles,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
0,3033,0.33,0.215555556,1,0,0,four_blue_stars,0,2,2,63,1,shape,images/4yellowTriangles.jpg,two_yellow_triangles,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,2849,0.132222222,0.234444444,1,0,0,three_green_crosses,0,3,3,24,1,shape,images/2redCrosses.jpg,three_green_crosses,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,2216,0.156666667,0.245555556,1,0,0,three_green_crosses,0,4,4,48,1,shape,images/4blueCrosses.jpg,three_green_crosses,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,2500,0.318888889,0.206666667,1,0,0,four_blue_stars,0,5,5,22,1,shape,images/2greenStars.jpg,four_blue_stars,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
1,4150,0.294444444,0.286666667,1,0,0,four_blue_stars,0,6,6,2,1,shape,images/1blueStar.jpg,four_blue_stars,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,,,,,,
,,,,,,,,,,,,,,,,im,001,2023-10-23_20h14.04.892,Wisconsin Card Sorting Task,2022.1.2,MacIntel,62.5,1,2,5,2,1,128:192
