Score,RT,response.x,response.y,response.leftButton,response.midButton,response.rightButton,response.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,rule,card,corrAns,participant,session,date,expName,psychopyVersion,OS,frameRate,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,useRows
1,2358,-0.126666667,0.22,1,0,0,two_yellow_triangles,0,4,4,31,1,colour,images/2yellowTriangles.jpg,two_yellow_triangles,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,2012,0.106666667,0.22,1,0,0,three_green_crosses,0,5,5,20,1,colour,images/2greenCrosses.jpg,three_green_crosses,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,2016,-0.134285714,0.22,1,0,0,two_yellow_triangles,0,6,6,15,1,colour,images/1yellowTriangle.jpg,two_yellow_triangles,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
,,,,,,,,,,,,,,,,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,1,1,4,0,1,0:64
0,2998,-0.134285714,0.22,1,0,0,two_yellow_triangles,0,0,0,28,1,shape,images/2yellowCrosses.jpg,three_green_crosses,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,2742,-0.134285714,0.22,1,0,0,two_yellow_triangles,0,1,1,19,1,shape,images/2blueTriangles.jpg,two_yellow_triangles,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,2475,-0.134285714,0.22,1,0,0,two_yellow_triangles,0,2,2,47,1,shape,images/3yellowTriangles.jpg,two_yellow_triangles,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,1951,0.13047619,0.22,1,0,0,three_green_crosses,0,3,3,56,1,shape,images/4redCrosses.jpg,three_green_crosses,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,2158,-0.184761905,0.219047619,1,0,0,two_yellow_triangles,0,4,4,3,1,shape,images/1blueTriangle.jpg,two_yellow_triangles,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,2090,-0.319047619,0.216190476,1,0,0,one_red_dot,0,5,5,13,1,shape,images/1yellowDot.jpg,one_red_dot,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
1,2218,0.12,0.216190476,1,0,0,three_green_crosses,0,6,6,16,1,shape,images/2blueCrosses.jpg,three_green_crosses,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,,,,,,
,,,,,,,,,,,,,,,,MT,001,02/16/2023_11h47.10.050,Wisconsin Card Sorting Task,2022.1.2,Win32,60.11783095,1,2,5,2,1,128:192
