Run,Block,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trigger_txt.started,trigger_txt.stopped,trigger_resp.keys,trigger_resp.rt,trigger_resp.started,trigger_resp.stopped,instr_txt.started,instr_txt.stopped,prepared_resp.keys,prepared_resp.rt,prepared_resp.started,prepared_resp.stopped,prep_instr.started,prep_instr.stopped,target.started,target.stopped,corr_var,stim_trial_fixation.started,stim_trial_fixation.stopped,image.started,image.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,(iti duration),(stim duration),(rest duration),prep_instr_2.started,prep_instr_2.stopped,target_2.started,target_2.stopped,rest_txt.started,rest_txt.stopped,end_txt.started,end_txt.stopped,end_key_resp.keys,end_key_resp.rt,end_key_resp.started,end_key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate
3,6,1,FC_033_M17.png,nonlure,nontarget,Face,0-Back,6,0,6,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,483.1572615,483.6571962,483.6571962,None,None,,483.6571962,None,0.4999347,2.0353128,,480.2101818,None,480.2101818,None,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,6,1,FC_032_F16.png,target,target,Face,0-Back,6,0,6,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,485.692509,486.1890012,486.1890012,485.692509,None,,486.1890012,485.692509,0.4964922,2.04789,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,6,1,FC_035_M18.png,nonlure,nontarget,Face,0-Back,6,0,6,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,488.2368912,488.7375511,488.7375511,488.2368912,None,,488.7375511,488.2368912,0.5006599,2.0554997,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,6,1,FC_036_F18.png,nonlure,nontarget,Face,0-Back,6,0,6,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,0,490.7930508,491.2863216,491.2863216,490.7930508,None,,491.2863216,490.7930508,0.4932708,2.0307934,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,6,1,FC_032_F16.png,target,target,Face,0-Back,6,0,6,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,0,493.317115,493.8181809,493.8181809,493.317115,None,,493.8181809,493.317115,0.5010659,2.0432003,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,6,1,FC_031_M16.png,nonlure,nontarget,Face,0-Back,6,0,6,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,495.8613812,496.3669189,496.3669189,495.8613812,None,,496.3669189,495.8613812,0.5055377,2.0303134,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,6,1,FC_036_F18.png,lure,nontarget,Face,0-Back,6,0,6,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,498.3972323,498.8987501,498.8987501,498.3972323,None,,498.8987501,498.3972323,0.5015178,2.0214667,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,6,1,FC_035_M18.png,lure,nontarget,Face,0-Back,6,0,6,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,500.9202168,501.4139522,501.4139522,500.9202168,None,,501.4139522,500.9202168,0.4937354,2.1447791,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,6,1,FC_034_F17.png,nonlure,nontarget,Face,0-Back,6,0,6,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,0,503.5587313,504.0624363,504.0624363,503.5587313,None,,504.0624363,503.5587313,0.503705,2.0206167,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,6,1,FC_033_M17.png,lure,nontarget,Face,0-Back,6,0,6,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,506.083053,506.5778181,506.5778181,506.083053,None,,506.5778181,506.083053,0.4947651,-506.5778181,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,526.6924057,,,,,,508.5763258,None,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,7,1,PL_035_LEXINGTON02.png,nonlure,nontarget,Place,0-Back,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,523.7193927,None,523.7193927,None,0,526.6924057,527.1827348,527.1827348,None,None,,527.1827348,None,0.4903291,2.0429652,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,7,1,PL_038_LEXINGTON05.png,nonlure,nontarget,Place,0-Back,7,0,7,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,529.2257,529.7311372,529.7311372,529.2257,None,,529.7311372,529.2257,0.5054372,2.0083224,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,7,1,PL_033_DESERT.png,target,target,Place,0-Back,7,0,7,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,531.7394596,532.2467083,532.2467083,531.7394596,None,,532.2467083,531.7394596,0.5072487,2.0366811,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,7,1,PL_037_LEXINGTON04.png,nonlure,nontarget,Place,0-Back,7,0,7,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,0,534.2833894,534.7783146,534.7783146,534.2833894,None,,534.7783146,534.2833894,0.4949252,2.008142,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,7,1,PL_037_LEXINGTON04.png,lure,nontarget,Place,0-Back,7,0,7,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,0,536.7864566,537.2937306,537.2937306,536.7864566,None,,537.2937306,536.7864566,0.507274,2.0077493,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,7,1,PL_038_LEXINGTON05.png,lure,nontarget,Place,0-Back,7,0,7,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,0,539.3014799,539.8090291,539.8090291,539.3014799,None,,539.8090291,539.3014799,0.5075492,2.0265663,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,7,1,PL_034_FOXISLAND.png,nonlure,nontarget,Place,0-Back,7,0,7,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,0,541.8355954,542.34107,542.34107,541.8355954,None,,542.34107,541.8355954,0.5054746,2.0275761,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,7,1,PL_036_LEXINGTON03.png,nonlure,nontarget,Place,0-Back,7,0,7,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,0,544.3686461,544.8730666,544.8730666,544.3686461,None,,544.8730666,544.3686461,0.5044205,2.007954,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,7,1,PL_033_DESERT.png,target,target,Place,0-Back,7,0,7,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,0,546.8810206,547.3882459,547.3882459,546.8810206,None,,547.3882459,546.8810206,0.5072253,2.0072773,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,7,1,PL_036_LEXINGTON03.png,lure,nontarget,Place,0-Back,7,0,7,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,0,549.3955232,549.9034215,549.9034215,549.3955232,None,,549.9034215,549.3955232,0.5078983,2.4565245,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,8,1,BP_035_FLPUS_BA.png,nonlure,nontarget,Body,2-Back,7,0,7,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,0,555.2149248,555.7168942,555.7168942,None,None,,555.7168942,None,0.5019694,2.1253407,,552.359946,None,552.359946,None,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,8,1,BP_037_FRBFS_BA.png,nonlure,nontarget,Body,2-Back,7,0,7,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,0,557.8422349,558.3488557,558.3488557,557.8422349,None,,558.3488557,557.8422349,0.5066208,2.058063,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,8,1,BP_036_FRBAI_BA.png,nonlure,nontarget,Body,2-Back,7,0,7,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,0,560.4069187,560.9139742,560.9139742,560.4069187,None,,560.9139742,560.4069187,0.5070555,2.0096816,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,8,1,BP_037_FRBFS_BA.png,target,target,Body,2-Back,7,0,7,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,0,562.9236558,563.4292454,563.4292454,562.9236558,None,,563.4292454,562.9236558,0.5055896,2.0165536,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,8,1,BP_036_FRBAI_BA.png,target,target,Body,2-Back,7,0,7,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,0,565.445799,565.9445187,565.9445187,565.445799,None,,565.9445187,565.445799,0.4987197,2.4334959,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,8,1,BP_033_FLCHS_BA.png,nonlure,nontarget,Body,2-Back,7,0,7,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,568.3780146,568.8761682,568.8761682,568.3780146,None,,568.8761682,568.3780146,0.4981536,2.0493952,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,8,1,BP_032_FLCHI_BA.png,nonlure,nontarget,Body,2-Back,7,0,7,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,570.9255634,571.4248541,571.4248541,570.9255634,None,,571.4248541,570.9255634,0.4992907,2.0303962,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,8,1,BP_034_FLPUI_BA.png,nonlure,nontarget,Body,2-Back,7,0,7,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,573.4552503,573.9566923,573.9566923,573.4552503,None,,573.9566923,573.4552503,0.501442,2.0100712,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,8,1,BP_034_FLPUI_BA.png,lure,nontarget,Body,2-Back,7,0,7,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,0,575.9667635,576.4720309,576.4720309,575.9667635,None,,576.4720309,575.9667635,0.5052674,2.0096552,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
3,8,1,BP_033_FLCHS_BA.png,lure,nontarget,Body,2-Back,7,0,7,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,578.4816861,578.9871699,578.9871699,578.4816861,None,,578.9871699,578.4816861,0.5054838,-578.9871699,,,,,,,,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,580.9858679,None,,,,,,,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,595.994056,None,q,26.9922675,595.994056,None,Jocelyn_personal,1,2024_Feb_19_2130,nback-master,2021.1.4,60.07665781
