Run,Block,Weight,Stimulus,TargetType,CorrectResponse,StimType,BlockType,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trigger_txt.started,trigger_txt.stopped,trigger_resp.keys,trigger_resp.rt,trigger_resp.started,trigger_resp.stopped,instr_txt.started,instr_txt.stopped,prepared_resp.keys,prepared_resp.rt,prepared_resp.started,prepared_resp.stopped,prep_instr.started,prep_instr.stopped,target.started,target.stopped,corr_var,stim_trial_fixation.started,stim_trial_fixation.stopped,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,prep_instr_2.started,prep_instr_2.stopped,target_2.started,target_2.stopped,rest_txt.started,rest_txt.stopped,end_txt.started,end_txt.stopped,end_key_resp.keys,end_key_resp.rt,end_key_resp.started,end_key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
2,4,1,TO_020_TOOL20_BA.png,lure,nontarget,Tools,0-Back,1,0,1,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,0,203.52198090000093,204.01686070000142,204.01686070000142,203.52198090000093,None,204.01686070000142,203.52198090000093,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,4,1,TO_022_TOOL22_BA.png,nonlure,nontarget,Tools,0-Back,1,0,1,0,,,,,0,6,6,6,,,,,,,,,,,,,,,,,0,206.13174150000123,206.63224949999858,206.63224949999858,206.13174150000123,None,206.63224949999858,206.13174150000123,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,4,1,TO_022_TOOL22_BA.png,lure,nontarget,Tools,0-Back,1,0,1,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,0,208.6399867,209.14730860000054,209.14730860000054,208.6399867,None,209.14730860000054,208.6399867,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,4,1,TO_021_TOOL21_BA.png,nonlure,nontarget,Tools,0-Back,1,0,1,0,,,,,0,8,8,8,,,,,,,,,,,,,,,,,0,211.55417260000104,212.0625469000006,212.0625469000006,211.55417260000104,None,212.0625469000006,211.55417260000104,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,4,1,TO_021_TOOL21_BA.png,lure,nontarget,Tools,0-Back,1,0,1,0,,,,,0,9,9,9,,,,,,,,,,,,,,,,,0,214.06831210000018,214.5610927000016,214.5610927000016,214.06831210000018,None,214.5610927000016,214.06831210000018,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.55979659999866,None,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,5,1,BP_020_H17-T_BA.png,nonlure,nontarget,Body,2-Back,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,231.7220895999999,None,231.7220895999999,None,0,234.71522579999873,235.21604709999883,235.21604709999883,None,None,235.21604709999883,None,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,5,1,BP_019_H14-T_BA.png,nonlure,nontarget,Body,2-Back,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,0,237.24556830000074,237.74797690000196,237.74797690000196,237.24556830000074,None,237.74797690000196,237.24556830000074,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,5,1,BP_020_H17-T_BA.png,target,target,Body,2-Back,2,0,2,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,0,239.75754400000005,240.26324190000014,240.26324190000014,239.75754400000005,None,240.26324190000014,239.75754400000005,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
2,5,1,BP_019_H14-T_BA.png,target,target,Body,2-Back,2,0,2,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,0,242.27363680000053,242.77819190000082,242.77819190000082,242.27363680000053,None,242.77819190000082,242.27363680000053,,,,,,,,,,,,,Jocelyn_personal,001,2024_Feb_19_2145,nback-master,2021.1.4,60.05061065510308,
