run,block,block_type,stim_type,stimulus,target,corr_ans,stim_onset,stim_offset,stim_duration,iti_onset,iti_offset,iti_duration,key_resp,key_resp_rt,corr_var,instr_onset,instr_offset,instr_duration,rest_onset,rest_offset,rest_duration
4,6,0-Back,Place,PL_046_SCENE03.png,nontarget,2,479.8563715000055,482.349933199992,2.4935616999865147,479.3578963999753,479.8563715000055,0.49847510003019124,2.0,1.6029707999550735,1,None,None,None,None,None,None
4,6,0-Back,Place,PL_049_SCENE06.png,nontarget,2,482.8485381999635,485.3416905999766,2.4931524000130594,482.349933199992,482.8485381999635,0.4986049999715192,2.0,1.080475100025069,1,None,None,None,None,None,None
4,6,0-Back,Place,PL_047_SCENE04.png,nontarget,2,485.8407309000031,488.33383419999154,2.4931032999884337,485.3416905999766,485.8407309000031,0.499040300026536,2.0,0.5905950999585912,1,None,None,None,None,None,None
4,6,0-Back,Place,PL_048_SCENE05.png,nontarget,2,488.8327562999912,491.32638240000233,2.493626100011113,488.33383419999154,488.8327562999912,0.49892209999967463,1.0,0.8364982000202872,0,None,None,None,None,None,None
4,6,0-Back,Place,PL_050_SCENE07.png,nontarget,2,491.82535160001134,494.3182451999746,2.4928935999632813,491.32638240000233,491.82535160001134,0.49896920000901446,1.0,1.3383934000157751,0,None,None,None,None,None,None
4,6,0-Back,Place,PL_047_SCENE04.png,nontarget,2,494.8176441999967,497.3107107999968,2.493066600000077,494.3182451999746,494.8176441999967,0.4993990000220947,2.0,0.890148299979046,1,None,None,None,497.3107107999968,512.357719099964,15.047008299967217
4,7,2-Back,Face,FC_044_F22.png,nontarget,2,515.3305327999988,517.8234161,2.4928833000012673,514.8313227000181,515.3305327999988,0.49921009998070076,2.0,0.9960996999870986,1,512.357719099964,514.8313227000181,2.473603600054048,None,None,None
4,7,2-Back,Face,FC_046_F23.png,nontarget,2,518.3221862000064,520.815278199967,2.4930919999605976,517.8234161,518.3221862000064,0.498770100006368,2.0,0.51656489999732,1,None,None,None,None,None,None
4,7,2-Back,Face,FC_044_F22.png,target,1,521.3145545999869,523.8074712000089,2.4929166000219993,520.815278199967,521.3145545999869,0.4992764000198804,1.0,0.6681314999586903,1,None,None,None,None,None,None
4,7,2-Back,Face,FC_046_F23.png,target,1,524.3064923000056,526.7995585000026,2.4930661999969743,523.8074712000089,524.3064923000056,0.49902109999675304,2.0,0.6276003000093624,0,None,None,None,None,None,None
4,7,2-Back,Face,FC_043_M22.png,nontarget,2,527.2988175000064,529.7918671999942,2.4930496999877505,526.7995585000026,527.2988175000064,0.4992590000038035,2.0,0.6180829999502748,1,None,None,None,None,None,None
4,7,2-Back,Face,FC_045_M23.png,nontarget,2,530.2907359999954,532.7843509999802,2.4936149999848567,529.7918671999942,530.2907359999954,0.4988688000012189,2.0,0.5562193999649025,1,None,None,None,None,None,None
4,7,2-Back,Face,FC_045_M23.png,nontarget,2,533.2833611000096,535.7761001000181,2.4927390000084415,532.7843509999802,533.2833611000096,0.49901010002940893,1.0,0.9290426000370644,0,None,None,None,None,None,None
4,7,2-Back,Face,FC_043_M22.png,nontarget,2,536.2751785999862,538.7682736999705,2.4930950999842025,535.7761001000181,536.2751785999862,0.49907849996816367,2.0,0.8973691000137478,1,None,None,None,None,None,None
4,7,2-Back,Face,FC_047_M24.png,nontarget,2,539.2672581999796,541.7603091999772,2.4930509999976493,538.7682736999705,539.2672581999796,0.4989845000091009,2.0,1.7048415000317618,1,None,None,None,None,None,None
4,7,2-Back,Face,FC_048_F24.png,nontarget,2,542.2594333000015,544.8549854999874,2.595552199985832,541.7603091999772,542.2594333000015,0.49912410002434626,2.0,2.426624800020363,1,None,None,None,None,None,None
4,8,2-Back,Tools,TO_046_TOOL46_BA.png,nontarget,2,627.685727700009,630.1783323999844,2.4926046999753453,627.1866004000185,627.685727700009,0.499127299990505,2.0,1.4004319999949075,1,624.7194730999763,627.1866004000185,2.4671273000421934,None,None,None
4,8,2-Back,Tools,TO_046_TOOL46_BA.png,nontarget,2,630.6776899999822,633.1707289000042,2.4930389000219293,630.1783323999844,630.6776899999822,0.499357599997893,2.0,0.6187140999827534,1,None,None,None,None,None,None
